Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NREL M2,0,Arvada,CO,US,39.91,-105.22,-7,1835,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle,Pressure,Dew Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,15,30,50.3917,49.8116,0,2.0951,-11.1633,78.36666667,805.3938,-14.7362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,16,30,8.641,8.3968,0,2.441,-13.6583,87.32,805.4586,-16.801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,17,30,0,0,0,2.6008,-12.278,97.69666667,805.0602,-15.631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,18,30,0,0,0,2.8565,-7.7913,108.5833333,804.6993,-11.9417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,19,30,0,0,0,3.4296,-0.9957,119.9,804.3298,-7.7122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,20,30,0,0,0,3.6914,0.6215,131.3833333,804.4298,-6.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,21,30,0,0,0,3.7923,4.5812,142.6933333,804.6053,-5.0023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,22,30,0.0606,0,0.0321,3.9305,5.739,153.1666667,804.589,-4.4867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,5,23,30,0,0,0,4.1903,4.8854,160.9466667,804.322,-4.6268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,6,0,30,0,0,0,3.3421,6.3232,161.89,804.2872,-4.7709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,6,1,30,0,0,0,3.8927,10.6721,155.19,804.2883,-4.0155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,6,2,30,0,0,0,9.1826,10.8432,145.07,803.6688,-4.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,6,3,30,0,0,0,4.4021,7.0521,133.8566667,803.5522,-4.2282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,6,4,30,0.0267,0,0,6.8338,9.4438,122.3733333,803.5002,-5.2098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,6,5,30,0.092,0.0599,0.0261,6.748,9.4675,110.99,803.6657,-5.9118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,6,6,30,0.0962,0.0524,0,9.9978,10.5263,99.98,803.336,-7.773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,6,7,30,3.3102,3.1563,0.0857,9.1597,10.8872,89.25333333,803.1645,-8.7728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,6,8,30,23.5201,22.5955,0.4323,8.2802,11.4392,80.15666667,803.6743,-9.2468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,6,9,30,43.8998,42.1304,0.7191,4.3274,11.6352,72.24666667,803.5119,-8.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,6,10,30,72.5532,69.8397,0.0212,2.2308,11.3147,66.3,802.8803,-6.3182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,6,11,30,96.5457,93.4484,0.6855,2.2636,11.6975,62.93333333,801.8634,-6.3141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
