Source,Location ID,Jurisdiction,Latitude,Longitude,Time Zone,Local Time Zone,Distance to Shore,Wind Direction,Windspeed,Pressure,Temperature,Version
Wind Integration National Toolkit,-,Hawaii,21.75167084,-157.8942108,0,-10,-,deg,m/s,mB,°C,v1.00
wind speed,temperature,degrees true,pressure,Year,Month,Day,Hour,Minute,,,,
5.050639038,21.11016866,64.12645315,995.773105,2019,2,3,15,0,,,,
5.210737263,21.10021079,57.42450295,996.273105,2019,2,3,16,0,,,,
5.130933392,21.12029748,54.85377675,996.773105,2019,2,3,17,0,,,,
5.220724087,21.19021125,55.56583778,997.510315,2019,2,3,18,0,,,,
5.120622793,21.12021084,56.86814135,997.624,2019,2,3,19,0,,,,
7.49055592,20.8006308,35.8206096,997.912105,2019,2,3,20,0,,,,
6.960679342,20.66029351,36.92498035,997.66121,2019,2,3,21,0,,,,
7.240672777,20.67987424,33.32337268,997.224,2019,2,3,22,0,,,,
6.922265649,20.75998682,41.44626898,996.46121,2019,2,3,23,0,,,,
7.470578087,20.68027282,42.84433283,995.36121,2019,2,4,0,0,,,,
8.170579837,20.71998873,47.60329563,995.26121,2019,2,4,1,0,,,,
8.300786318,20.60029389,42.27829739,994.86121,2019,2,4,2,0,,,,
9.541822881,20.76032259,44.74600093,995.112105,2019,2,4,3,0,,,,
9.6014856,20.86024603,52.26103889,995.373105,2019,2,4,4,0,,,,
10.67894299,20.39016776,52.23563913,995.76121,2019,2,4,5,0,,,,
9.002408174,20.95027086,56.3332258,996.26121,2019,2,4,6,0,,,,
10.18057612,20.19016728,49.92446967,996.712105,2019,2,4,7,0,,,,
9.411604197,20.15031479,57.58166456,996.649315,2019,2,4,8,0,,,,
7.171177815,20.23025208,64.60108645,996.812105,2019,2,4,9,0,,,,
5.443000106,20.16059662,62.22259094,996.649315,2019,2,4,10,0,,,,
7.725767144,19.9548214,63.67423327,996.412105,2019,2,4,11,0,,,,
9.781264323,18.65154598,55.45741181,996.36121,2019,2,4,12,0,,,,
6.226917052,19.26429742,85.75804165,995.30021,2019,2,4,13,0,,,,
9.681762294,20.8701885,52.83076794,994.910315,2019,2,4,14,0,,,,
8.390867845,20.91063881,52.31026609,994.99842,2019,2,4,15,0,,,,
7.211560905,20.94029548,53.39953503,995.66121,2019,2,4,16,0,,,,
7.830761075,20.91027288,53.73751708,996.412105,2019,2,4,17,0,,,,
7.391538313,20.88987387,55.21174859,996.912105,2019,2,4,18,0,,,,
7.470744423,20.91031807,58.75484568,997.249315,2019,2,4,19,0,,,,
8.110740011,21.05030847,57.65002222,997.549315,2019,2,4,20,0,,,,
8.34044734,20.87986623,57.77913043,997.66121,2019,2,4,21,0,,,,
8.740679777,20.74028583,57.02898335,997.049315,2019,2,4,22,0,,,,
8.201247647,20.70990757,53.15569743,996.649315,2019,2,4,23,0,,,,
7.82272845,20.70999189,55.07081628,995.412105,2019,2,5,0,0,,,,
9.09015638,20.54028742,54.80054012,995.112105,2019,2,5,1,0,,,,
9.261551306,20.42029341,48.04132375,995.012105,2019,2,5,2,0,,,,
9.061491168,20.48987376,48.2978692,995.312105,2019,2,5,3,0,,,,
9.451510429,20.47031495,53.07104129,995.349315,2019,2,5,4,0,,,,
10.12146411,20.45997913,55.76168219,995.749315,2019,2,5,5,0,,,,
11.58019595,20.34995638,53.12368951,996.049315,2019,2,5,6,0,,,,
11.21321144,20.35998863,64.50524318,996.23742,2019,2,5,7,0,,,,
11.00273845,20.73029377,72.41052864,996.33742,2019,2,5,8,0,,,,
11.30251429,20.98028546,78.76915964,996.473105,2019,2,5,9,0,,,,
10.72232251,20.98987222,72.11083389,996.149315,2019,2,5,10,0,,,,
9.893037171,20.46020915,68.08361182,996.149315,2019,2,5,11,0,,,,
9.385793727,21.08201867,79.92848879,995.80021,2019,2,5,12,0,,,,
9.852722641,21.16021121,75.8005227,995.273105,2019,2,5,13,0,,,,
11.86440225,19.99720685,79.47716269,994.725525,2019,2,5,14,0,,,,
10.51313751,20.30229265,68.81657535,994.76121,2019,2,5,15,0,,,,
9.513835414,20.44018087,72.09211296,995.23742,2019,2,5,16,0,,,,
7.688072569,20.61102147,64.36682484,995.66121,2019,2,5,17,0,,,,
10.47005048,19.72703802,95.01015957,996.349315,2019,2,5,18,0,,,,
6.337068986,19.29946776,90.74808562,996.87642,2019,2,5,19,0,,,,
8.843413593,20.12125728,69.65573543,997.249315,2019,2,5,20,0,,,,
11.91198995,19.46027187,73.41222252,997.13742,2019,2,5,21,0,,,,
7.759093185,19.00169412,79.96143845,996.60021,2019,2,5,22,0,,,,
4.171579251,19.49056682,98.65615501,995.80021,2019,2,5,23,0,,,,
4.267262334,20.25349427,71.80671292,994.949315,2019,2,6,0,0,,,,
10.26119532,20.89018051,74.87149841,994.26121,2019,2,6,1,0,,,,
9.841429917,20.79026519,72.92208777,994.49842,2019,2,6,2,0,,,,
10.2413049,20.83027282,68.11673522,994.349315,2019,2,6,3,0,,,,
10.99342981,21.03027282,70.60159408,994.56121,2019,2,6,4,0,,,,
10.57069685,20.94063069,77.358153,994.89842,2019,2,6,5,0,,,,
10.07148703,21.13033717,74.98066585,995.112105,2019,2,6,6,0,,,,
8.801389648,21.20018251,77.78899678,995.19842,2019,2,6,7,0,,,,
8.890966455,21.29019003,78.30295734,995.349315,2019,2,6,8,0,,,,
7.841097468,21.31033649,86.8765761,994.949315,2019,2,6,9,0,,,,
7.250790931,21.24029706,97.38393941,994.36121,2019,2,6,10,0,,,,
6.481422362,21.3002951,97.62659654,994.06121,2019,2,6,11,0,,,,
6.081637978,21.41031012,108.4952548,993.69842,2019,2,6,12,0,,,,
5.57120192,21.39027594,119.40448,992.873105,2019,2,6,13,0,,,,
6.270259961,20.96159036,110.9400094,992.286525,2019,2,6,14,0,,,,
6.028185683,19.87455226,153.1721525,992.03742,2019,2,6,15,0,,,,
4.462949885,20.59597049,154.799956,992.39842,2019,2,6,16,0,,,,
4.859658524,20.68456849,165.0652746,992.86121,2019,2,6,17,0,,,,
5.026250831,21.06507209,162.9751192,993.26121,2019,2,6,18,0,,,,
2.068640058,21.44135281,183.4551444,993.59842,2019,2,6,19,0,,,,
0.35852221,21.55182083,324.7578643,994.010315,2019,2,6,20,0,,,,
1.741733014,21.64014954,293.1609432,993.873105,2019,2,6,21,0,,,,
7.05124757,22.2960997,267.0249991,993.29842,2019,2,6,22,0,,,,
9.284844934,22.94402585,262.7968941,992.39842,2019,2,6,23,0,,,,
10.10174555,22.34061237,257.7593927,991.586525,2019,2,7,0,0,,,,
11.34951082,22.59346317,259.3448329,991.349315,2019,2,7,1,0,,,,
9.336136471,21.37456287,234.7747155,991.59842,2019,2,7,2,0,,,,
8.053251423,22.24050164,248.7319016,992.110315,2019,2,7,3,0,,,,
8.804112102,21.93049798,243.6345141,992.39842,2019,2,7,4,0,,,,
7.223596485,21.40182139,230.4304177,993.19842,2019,2,7,5,0,,,,
6.503514694,21.38082217,226.5489411,993.49842,2019,2,7,6,0,,,,
6.81616208,21.42167126,238.1288364,993.89842,2019,2,7,7,0,,,,
7.502407572,21.4425262,240.9552399,994.03742,2019,2,7,8,0,,,,
6.74458223,21.46163468,250.15189,994.37463,2019,2,7,9,0,,,,
6.500794294,21.54128396,241.1714559,993.686525,2019,2,7,10,0,,,,
6.492901898,21.6918788,235.5882825,993.386525,2019,2,7,11,0,,,,
5.868034732,21.31337551,270.7948266,993.249315,2019,2,7,12,0,,,,
3.76078232,20.55754492,239.0952528,992.773105,2019,2,7,13,0,,,,
4.721919429,21.12266297,236.5046394,992.286525,2019,2,7,14,0,,,,
3.796921567,20.96535333,246.1799437,992.29842,2019,2,7,15,0,,,,
5.470844065,21.47250769,251.8786589,992.449315,2019,2,7,16,0,,,,
4.439270243,21.41202257,249.0354127,993.049315,2019,2,7,17,0,,,,
3.732295363,20.91553265,228.1262236,993.43742,2019,2,7,18,0,,,,
3.604505891,21.44049873,244.8467247,993.886525,2019,2,7,19,0,,,,
5.999181764,21.66434164,267.1809299,994.57463,2019,2,7,20,0,,,,
8.441889966,21.53059068,275.7987982,994.786525,2019,2,7,21,0,,,,
7.590619986,20.16486621,310.1561867,994.425525,2019,2,7,22,0,,,,
4.569999875,20.27571056,291.7684189,993.83742,2019,2,7,23,0,,,,
4.428301111,20.51458408,291.0368169,993.149315,2019,2,8,0,0,,,,
5.588811628,20.88314764,302.0328067,992.29842,2019,2,8,1,0,,,,
6.781260915,21.49020278,313.6592931,992.79842,2019,2,8,2,0,,,,
6.341033792,21.42020278,316.3882418,992.86121,2019,2,8,3,0,,,,
6.231808209,21.41026683,321.9520627,993.69842,2019,2,8,4,0,,,,
6.801054912,21.25989651,333.19831,994.19842,2019,2,8,5,0,,,,
6.350633152,21.12015948,335.9674516,994.849315,2019,2,8,6,0,,,,
5.040742036,21.28016951,337.9072869,995.386525,2019,2,8,7,0,,,,
5.160643369,21.19027447,339.3827032,995.686525,2019,2,8,8,0,,,,
5.52141271,21.27018861,341.6248339,995.649315,2019,2,8,9,0,,,,
6.645777131,20.67405266,356.0308355,995.33742,2019,2,8,10,0,,,,
7.210048583,20.80196777,354.2203925,995.23742,2019,2,8,11,0,,,,
9.381071723,20.94998073,355.4359539,994.93742,2019,2,8,12,0,,,,
10.07128791,20.83998836,351.0884332,994.812105,2019,2,8,13,0,,,,
10.90193008,20.94027484,350.1890601,994.549315,2019,2,8,14,0,,,,
11.65232304,21.15998078,351.7992018,995.049315,2019,2,8,15,0,,,,
11.66248841,20.92986575,353.8572016,995.43742,2019,2,8,16,0,,,,
10.57248475,20.76032407,349.4714789,996.36121,2019,2,8,17,0,,,,
9.911495199,20.94015987,347.495103,996.73742,2019,2,8,18,0,,,,
9.55072186,20.92023174,340.9738158,997.33742,2019,2,8,19,0,,,,
10.5623259,20.89987381,345.8949994,997.749315,2019,2,8,20,0,,,,
10.02196661,20.93028742,350.6139972,997.80021,2019,2,8,21,0,,,,
10.20157151,20.91031458,352.2861064,997.30021,2019,2,8,22,0,,,,
10.05148921,20.72031458,349.8789218,996.13742,2019,2,8,23,0,,,,
9.883091582,20.6903221,349.6249734,995.53742,2019,2,9,0,0,,,,
10.79178096,20.81020957,350.3029569,995.33742,2019,2,9,1,0,,,,
11.03119321,20.76031643,353.17,995.63742,2019,2,9,2,0,,,,
11.27201429,20.79999069,355.9310253,995.90021,2019,2,9,3,0,,,,
11.53248411,20.69999226,355.50773,996.388315,2019,2,9,4,0,,,,
12.78201042,20.68030891,359.7737343,996.925525,2019,2,9,5,0,,,,
13.38246563,20.50987456,0.808195397,997.551105,2019,2,9,6,0,,,,
12.77282177,20.39998666,0.466994167,997.988315,2019,2,9,7,0,,,,
13.61121358,20.4002655,359.4388566,998.388315,2019,2,9,8,0,,,,
13.22211693,20.1799794,5.357660251,998.425525,2019,2,9,9,0,,,,
12.30238674,20.00032089,11.33220268,998.01363,2019,2,9,10,0,,,,
15.38266267,19.36008407,355.7209155,998.03921,2019,2,9,11,0,,,,
15.29204688,18.70997619,354.4789379,997.83921,2019,2,9,12,0,,,,
14.73311083,18.27000483,354.5814295,997.427315,2019,2,9,13,0,,,,
14.87202778,18.05997651,347.8400235,997.67821,2019,2,9,14,0,,,,
14.94225097,16.96006719,346.3384348,997.803525,2019,2,9,15,0,,,,
13.71450555,17.52943607,345.460268,998.11542,2019,2,9,16,0,,,,
13.54176267,18.18978958,336.908727,998.503525,2019,2,9,17,0,,,,
13.53965442,17.42999719,337.6658431,998.89163,2019,2,9,18,0,,,,
14.72050804,16.62993268,333.8171263,999.203525,2019,2,9,19,0,,,,
13.6728583,16.97979797,332.732559,999.02884,2019,2,9,20,0,,,,
16.44327634,17.21937307,326.5889586,999.15442,2019,2,9,21,0,,,,
16.05250857,17.18966671,322.0289395,998.403525,2019,2,9,22,0,,,,
17.22122483,15.54000419,326.6875645,997.590105,2019,2,9,23,0,,,,
14.63476367,15.77943278,321.6587047,996.474895,2019,2,10,0,0,,,,
13.31246677,16.27945861,321.3887041,995.555945,2019,2,10,1,0,,,,
14.52255825,16.53008787,324.3482256,995.503525,2019,2,10,2,0,,,,
14.45228506,16.61970241,324.2419407,995.127315,2019,2,10,3,0,,,,
14.11213224,16.64977324,322.6005289,994.964525,2019,2,10,4,0,,,,
13.31390682,16.72965986,316.4809586,995.03921,2019,2,10,5,0,,,,
15.05146723,17.01008794,319.0847236,994.83921,2019,2,10,6,0,,,,
14.281258,17.05999568,303.7747287,994.703525,2019,2,10,7,0,,,,
15.59215721,14.71029697,324.5285709,994.842525,2019,2,10,8,0,,,,
18.41920613,14.04006401,319.0737988,994.442525,2019,2,10,9,0,,,,
10.18803478,13.760024,301.4708816,993.542525,2019,2,10,10,0,,,,
13.27567523,15.26973405,306.8092846,991.903525,2019,2,10,11,0,,,,
11.98213262,16.20010672,293.9335759,990.65263,2019,2,10,12,0,,,,
10.51251739,16.56966198,284.8555757,989.540735,2019,2,10,13,0,,,,
19.19886406,13.57058859,302.1840146,988.942525,2019,2,10,14,0,,,,
11.09205547,16.29029808,232.7245949,988.25263,2019,2,10,15,0,,,,
12.00786467,16.39123564,246.2164232,987.47642,2019,2,10,16,0,,,,
13.95022066,17.27004581,249.1112263,986.83742,2019,2,10,17,0,,,,
17.27888114,17.86002278,252.7149118,986.525525,2019,2,10,18,0,,,,
10.71706663,13.66253522,297.5850556,986.87821,2019,2,10,19,0,,,,
15.42465023,17.57002389,279.1531801,986.188315,2019,2,10,20,0,,,,
20.47433006,16.70015013,275.1408823,986.33921,2019,2,10,21,0,,,,
24.2225056,15.84976046,274.2175158,986.101735,2019,2,10,22,0,,,,
22.58415217,15.91971239,269.4725424,984.588315,2019,2,10,23,0,,,,
22.79346734,16.86977659,292.7718468,983.63742,2019,2,11,0,0,,,,
21.90445822,17.65977245,289.0238394,983.649315,2019,2,11,1,0,,,,
21.52446974,17.51007133,286.3604284,984.125525,2019,2,11,2,0,,,,
20.89438914,16.87026748,290.2129473,984.364525,2019,2,11,3,0,,,,
17.18537177,17.50008824,302.9492288,985.27642,2019,2,11,4,0,,,,
15.40662687,17.19979877,324.9205083,986.31363,2019,2,11,5,0,,,,
16.68239559,17.3200035,344.0547083,987.53742,2019,2,11,6,0,,,,
14.29425627,17.32007297,346.4289126,988.47642,2019,2,11,7,0,,,,
15.10192567,17.66966023,341.6399154,989.151105,2019,2,11,8,0,,,,
13.97010736,17.14054911,350.0034831,989.288315,2019,2,11,9,0,,,,
16.53245821,16.48005157,352.6376826,989.57642,2019,2,11,10,0,,,,
14.31357729,16.16145471,8.300444239,989.664525,2019,2,11,11,0,,,,
13.08319659,18.48966723,356.6818228,989.188315,2019,2,11,12,0,,,,
13.01294702,18.48955273,355.1455018,988.925525,2019,2,11,13,0,,,,
13.55240679,18.62997629,348.1304774,989.025525,2019,2,11,14,0,,,,
12.8852056,18.43008888,346.6849535,989.188315,2019,2,11,15,0,,,,
11.10203895,18.72000658,337.6592388,989.525525,2019,2,11,16,0,,,,
10.77183474,18.66004076,338.0016032,990.164525,2019,2,11,17,0,,,,
11.38065659,18.56037646,343.5144932,990.764525,2019,2,11,18,0,,,,
10.33147144,18.45969189,333.458465,991.225525,2019,2,11,19,0,,,,
9.209702344,18.6402903,321.3404107,991.625525,2019,2,11,20,0,,,,
8.610744847,18.8799982,312.0713577,991.31363,2019,2,11,21,0,,,,
8.653297271,18.8300043,305.8452426,990.688315,2019,2,11,22,0,,,,
10.30185128,18.93996641,311.7739873,989.725525,2019,2,11,23,0,,,,
8.054923718,17.10974855,327.7503055,988.97642,2019,2,12,0,0,,,,
10.13836486,19.09098192,321.3139924,988.83742,2019,2,12,1,0,,,,
10.90363132,19.00027156,321.6184729,989.288315,2019,2,12,2,0,,,,
9.031376037,19.19596978,312.2346627,989.225525,2019,2,12,3,0,,,,
10.98236445,20.15994891,336.4157719,989.80021,2019,2,12,4,0,,,,
10.53155661,20.23033755,342.0069773,990.03742,2019,2,12,5,0,,,,
10.7812694,20.19988731,339.7505004,990.63742,2019,2,12,6,0,,,,
10.78167299,20.12031501,341.2764854,990.83742,2019,2,12,7,0,,,,
10.47126607,19.94034317,346.3975603,990.93742,2019,2,12,8,0,,,,
9.743984557,19.53008411,351.5424556,990.73742,2019,2,12,9,0,,,,
10.53115475,19.38000424,354.5639773,990.425525,2019,2,12,10,0,,,,
10.17391369,19.20964217,28.0254611,990.37642,2019,2,12,11,0,,,,
9.933113537,19.57996961,19.3146975,990.00021,2019,2,12,12,0,,,,
10.01303786,18.03016198,37.89384526,990.13742,2019,2,12,13,0,,,,
9.12299475,18.9502671,10.06488818,990.23742,2019,2,12,14,0,,,,
11.97936408,17.90025632,16.58622991,990.888315,2019,2,12,15,0,,,,
9.962034895,18.88997762,24.78242403,991.212105,2019,2,12,16,0,,,,
9.390929945,18.73966324,28.93472556,992.10021,2019,2,12,17,0,,,,
8.639260703,18.71995845,31.92332203,992.73921,2019,2,12,18,0,,,,
7.860120135,18.80002885,35.41731733,992.83742,2019,2,12,19,0,,,,
9.972811079,18.37060813,29.22897291,993.288315,2019,2,12,20,0,,,,
7.810560905,18.91004081,39.69200483,992.73742,2019,2,12,21,0,,,,
7.461974834,19.03989176,43.31803537,992.388315,2019,2,12,22,0,,,,
6.28155942,18.95029389,42.63107459,991.388315,2019,2,12,23,0,,,,
5.272204904,19.28998444,35.86671363,990.93742,2019,2,13,0,0,,,,
5.240917112,19.36988699,17.53411658,990.53742,2019,2,13,1,0,,,,
5.371774679,19.57995972,21.92950727,991.149315,2019,2,13,2,0,,,,
6.590013576,19.0909244,20.68865144,991.488315,2019,2,13,3,0,,,,
7.542246478,18.99360492,31.02950558,991.93742,2019,2,13,4,0,,,,
8.111560587,19.28998678,13.16999165,992.43742,2019,2,13,5,0,,,,
8.98065691,18.91000631,22.39009468,992.70021,2019,2,13,6,0,,,,
7.180723518,18.67030029,36.00331044,993.01363,2019,2,13,7,0,,,,
8.809465236,18.45039917,39.95034025,993.20021,2019,2,13,8,0,,,,
11.39251023,18.52008888,47.14398096,993.40021,2019,2,13,9,0,,,,
12.16248935,17.73038277,40.61934528,993.51363,2019,2,13,10,0,,,,
12.10310484,17.93466379,39.90539656,993.40021,2019,2,13,11,0,,,,
10.64220557,19.04056666,44.71570191,993.33742,2019,2,13,12,0,,,,
10.92165182,19.03006384,41.89170258,992.80021,2019,2,13,13,0,,,,
13.65202763,18.2922805,40.23670698,992.688315,2019,2,13,14,0,,,,
11.95224197,19.18000058,36.25597413,992.988315,2019,2,13,15,0,,,,
11.86969464,19.11987254,40.11648302,993.588315,2019,2,13,16,0,,,,
9.826698303,19.15000021,35.07296959,994.23742,2019,2,13,17,0,,,,
10.77192941,18.77971263,39.16563084,994.97642,2019,2,13,18,0,,,,
10.43061354,16.6238648,53.49969439,995.403525,2019,2,13,19,0,,,,
12.17050793,18.58029246,35.31864294,995.70021,2019,2,13,20,0,,,,
12.7909432,18.15995713,33.36203002,995.988315,2019,2,13,21,0,,,,
10.8014536,18.30968425,30.69140746,995.41363,2019,2,13,22,0,,,,
10.56246545,18.2499764,36.39452552,995.07642,2019,2,13,23,0,,,,
10.92122248,17.77040559,37.49152287,994.27642,2019,2,14,0,0,,,,
9.871765278,18.00011147,42.66298952,993.87642,2019,2,14,1,0,,,,
10.07115363,18.40997757,40.23665301,994.03921,2019,2,14,2,0,,,,
10.3314699,18.45997757,41.78393257,994.588315,2019,2,14,3,0,,,,
11.60088822,18.27989166,40.84049395,994.97642,2019,2,14,4,0,,,,
10.00196566,18.0500813,45.37906223,995.37642,2019,2,14,5,0,,,,
9.8625175,18.49999862,47.18518763,995.65263,2019,2,14,6,0,,,,
12.54205563,18.28997587,46.94252206,995.93921,2019,2,14,7,0,,,,
10.37192979,18.60959956,51.29147903,996.064525,2019,2,14,8,0,,,,
9.381742991,18.74026356,50.01198229,996.464525,2019,2,14,9,0,,,,
13.07356061,17.77060874,74.49898316,995.951105,2019,2,14,10,0,,,,
13.69546697,17.10013536,48.36048192,996.488315,2019,2,14,11,0,,,,
17.95168298,16.66092308,40.0286392,995.974895,2019,2,14,12,0,,,,
15.81632967,16.74297968,32.66858286,995.251105,2019,2,14,13,0,,,,
10.85484568,14.98204783,5.871858373,995.442525,2019,2,14,14,0,,,,
7.242325875,16.43127473,51.98797757,995.70021,2019,2,14,15,0,,,,
18.16172337,15.5206899,41.63719892,996.28679,2019,2,14,16,0,,,,
12.4722476,15.20248171,27.69490871,996.961475,2019,2,14,17,0,,,,
13.9898216,14.80194931,19.81646437,997.642525,2019,2,14,18,0,,,,
16.00466935,16.39039808,41.50991059,997.72579,2019,2,14,19,0,,,,
13.98420473,17.99027781,43.91322403,997.851105,2019,2,14,20,0,,,,
13.9168568,18.38243944,44.85896704,997.788315,2019,2,14,21,0,,,,
18.17026911,18.43112375,67.95260523,997.003525,2019,2,14,22,0,,,,
19.2442397,17.28006587,77.57648809,996.463,2019,2,14,23,0,,,,
16.29444926,17.44007514,83.57277517,995.588315,2019,2,15,0,0,,,,
13.03234899,17.43006491,72.82492101,995.40021,2019,2,15,1,0,,,,
13.33654507,18.05006459,60.79098218,996.151105,2019,2,15,2,0,,,,
13.84430663,17.91998027,61.03234502,996.263,2019,2,15,3,0,,,,
11.06123655,17.32052445,52.71565002,996.763,2019,2,15,4,0,,,,
11.14027136,18.62065148,47.13702172,997.212105,2019,2,15,5,0,,,,
13.7778696,19.03999857,52.50289905,997.70021,2019,2,15,6,0,,,,
14.7943175,19.35997592,52.82952381,998.563,2019,2,15,7,0,,,,
12.91547197,19.3403002,52.46401395,998.70021,2019,2,15,8,0,,,,
12.78396888,19.50040723,49.50356767,999.00021,2019,2,15,9,0,,,,
13.73521584,18.92998398,50.10177647,998.963,2019,2,15,10,0,,,,
13.55311918,17.35722594,50.00565873,998.87642,2019,2,15,11,0,,,,
11.63502317,19.25989367,45.51807563,998.012105,2019,2,15,12,0,,,,
11.35294723,19.30995644,43.57351817,997.512105,2019,2,15,13,0,,,,
13.07484033,19.1802903,48.72450615,996.70021,2019,2,15,14,0,,,,
11.46257766,19.2199982,49.81421554,997.112105,2019,2,15,15,0,,,,
12.28411449,19.23011391,41.51294694,997.212105,2019,2,15,16,0,,,,
12.74167674,19.1000288,46.59797672,997.712105,2019,2,15,17,0,,,,
10.44343578,19.07956543,48.6437152,998.20021,2019,2,15,18,0,,,,
11.09346094,19.4100062,46.36400553,998.649315,2019,2,15,19,0,,,,
11.04157741,19.34991388,51.71029639,999.112105,2019,2,15,20,0,,,,
9.755489182,19.44033512,47.76498909,999.012105,2019,2,15,21,0,,,,
10.74767134,19.33050461,50.81516694,998.412105,2019,2,15,22,0,,,,
11.10986541,19.29027314,45.97423564,997.612105,2019,2,15,23,0,,,,
11.08146925,19.62996004,46.80646932,996.612105,2019,2,16,0,0,,,,
10.21430278,19.37996455,49.52127171,995.86121,2019,2,16,1,0,,,,
9.962971547,19.53029194,47.74266436,995.612105,2019,2,16,2,0,,,,
10.55340648,19.72029182,49.81195267,995.824,2019,2,16,3,0,,,,
11.76187713,19.6402716,42.83534184,996.124,2019,2,16,4,0,,,,
10.27402694,19.38170838,46.18764156,996.512105,2019,2,16,5,0,,,,
11.81092549,19.4057432,63.99252205,997.235895,2019,2,16,6,0,,,,
11.89304444,20.34997309,52.37950005,997.56121,2019,2,16,7,0,,,,
10.91273691,20.43027288,49.45145872,997.749315,2019,2,16,8,0,,,,
10.32250814,20.49976658,48.0204168,997.812105,2019,2,16,9,0,,,,
9.451806537,20.48021116,44.70179495,997.874895,2019,2,16,10,0,,,,
8.231785045,20.21020151,39.79118677,997.46121,2019,2,16,11,0,,,,
7.472494403,20.06017897,30.13867011,997.10021,2019,2,16,12,0,,,,
6.421155425,20.04060784,29.37541727,996.512105,2019,2,16,13,0,,,,
5.030725307,19.92014881,24.87094829,996.112105,2019,2,16,14,0,,,,
7.026349821,18.99310683,355.5517426,996.349315,2019,2,16,15,0,,,,
11.85345301,18.35056533,34.73309527,996.788315,2019,2,16,16,0,,,,
8.912256591,19.03027722,35.44291052,997.312105,2019,2,16,17,0,,,,
7.792840913,19.48983052,31.86685916,997.63921,2019,2,16,18,0,,,,
8.129701954,19.9805043,34.73200168,998.412105,2019,2,16,19,0,,,,
9.372261976,20.15987387,30.32012746,998.349315,2019,2,16,20,0,,,,
9.182008534,20.25026678,26.30048852,998.649315,2019,2,16,21,0,,,,
8.212602241,20.36027447,21.26468992,998.249315,2019,2,16,22,0,,,,
6.22203895,20.44029552,16.22246179,997.649315,2019,2,16,23,0,,,,
5.521059102,20.45998083,5.064684809,996.449315,2019,2,17,0,0,,,,
5.303251553,19.98269044,12.40295833,995.80021,2019,2,17,1,0,,,,
5.40675572,20.09054123,346.0747288,995.912105,2019,2,17,2,0,,,,
8.261452219,20.35016139,338.5843099,996.06121,2019,2,17,3,0,,,,
10.78100946,19.93028815,350.7832655,996.53742,2019,2,17,4,0,,,,
10.53195296,19.18201106,344.1116912,997.00021,2019,2,17,5,0,,,,
15.51236509,18.15350162,11.34290022,997.588315,2019,2,17,6,0,,,,
10.61020205,18.62092197,24.31307627,998.00021,2019,2,17,7,0,,,,
6.53504157,19.17351561,26.49238966,998.10021,2019,2,17,8,0,,,,
10.82239295,20.30039884,14.96271833,997.96121,2019,2,17,9,0,,,,
10.01220157,19.96987424,10.73283653,997.812105,2019,2,17,10,0,,,,
10.2730516,19.8599585,4.862681421,997.563,2019,2,17,11,0,,,,
9.792261976,19.80995813,2.454464816,996.849315,2019,2,17,12,0,,,,
10.32351186,19.61964944,3.85879674,996.30021,2019,2,17,13,0,,,,
10.22225593,19.40992199,4.311823266,995.849315,2019,2,17,14,0,,,,
9.091696564,19.43002243,13.30173723,995.80021,2019,2,17,15,0,,,,
9.853013788,19.99029347,10.05307732,996.149315,2019,2,17,16,0,,,,
10.65503155,19.84029988,12.38935561,996.712105,2019,2,17,17,0,,,,
9.98249557,19.97002291,7.990405551,997.10021,2019,2,17,18,0,,,,
9.632219416,20.03031692,7.995065017,997.449315,2019,2,17,19,0,,,,
10.59202121,20.13987381,7.888293452,998.012105,2019,2,17,20,0,,,,
11.35325113,19.77028424,3.937306812,997.563,2019,2,17,21,0,,,,
9.881195223,19.76031294,3.445554223,996.93742,2019,2,17,22,0,,,,
10.26119696,19.65988182,352.34035,996.30021,2019,2,17,23,0,,,,
9.691784568,19.60997908,347.0793726,995.488315,2019,2,18,0,0,,,,
10.28324421,19.5899585,351.1550635,994.93742,2019,2,18,1,0,,,,
9.222453916,19.76029347,349.3428313,994.86121,2019,2,18,2,0,,,,
9.652066579,19.46945209,357.3666897,995.312105,2019,2,18,3,0,,,,
10.1719051,19.61029538,356.6032238,995.43742,2019,2,18,4,0,,,,
9.540561488,19.63986771,352.4477674,995.988315,2019,2,18,5,0,,,,
8.641857663,19.41025212,350.773969,996.13742,2019,2,18,6,0,,,,
6.720886912,19.52037973,347.4155822,996.449315,2019,2,18,7,0,,,,
7.288689849,18.3029807,352.8614271,996.588315,2019,2,18,8,0,,,,
5.431701761,19.37020915,336.8619988,996.50021,2019,2,18,9,0,,,,
5.010270691,18.89039049,335.6735305,996.188315,2019,2,18,10,0,,,,
3.431733202,18.52039256,335.3014252,995.988315,2019,2,18,11,0,,,,
2.037416077,18.66103911,336.8270944,995.125525,2019,2,18,12,0,,,,
3.209095899,18.90029389,312.2753528,994.925525,2019,2,18,13,0,,,,
2.19707323,18.67032964,326.9760837,994.549315,2019,2,18,14,0,,,,
1.977594661,17.96536726,310.4536292,994.925525,2019,2,18,15,0,,,,
1.343134672,18.53263749,354.4137912,995.188315,2019,2,18,16,0,,,,
0.452362148,18.71020925,317.8170808,995.888315,2019,2,18,17,0,,,,
1.278410589,18.63031506,281.9614121,996.288315,2019,2,18,18,0,,,,
