Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Version
NSRDB,18487,-,-,-,21.77,-157.9,-10,0,-10,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,3.1.0
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Pressure,Temperature,Wind Direction,Wind Speed,,,,,,
2018,1,15,12,0,21.8,108,911,1019,1023,26.8,67,4.5,,,,,,
2018,1,15,13,0,21.9,108,904,987,1023,26.9,68,4.7,,,,,,
2018,1,15,14,0,21.9,99,891,892,1023,27,74,5,,,,,,
2018,1,15,15,0,22,93,853,738,1022,27,75,5,,,,,,
2018,1,15,16,0,22.1,85,786,541,1023,26.9,76,5,,,,,,
2018,1,15,17,0,22.1,125,356,259,1023,26.7,76,5,,,,,,
2018,1,15,18,0,22.2,52,180,80,1023,26.4,80,5,,,,,,
2018,1,15,19,0,22.4,0,0,0,1024,26.2,86,4.8,,,,,,
2018,1,15,20,0,22.5,0,0,0,1024,26.1,92,4.7,,,,,,
2018,1,15,21,0,22.6,0,0,0,1024,26,96,4.4,,,,,,
2018,1,15,22,0,22.6,0,0,0,1024,25.9,98,4.1,,,,,,
2018,1,15,23,0,22.6,0,0,0,1024,25.8,96,3.6,,,,,,
2018,1,16,0,0,22.6,0,0,0,1024,25.7,90,3.3,,,,,,
2018,1,16,1,0,22.6,0,0,0,1024,25.6,83,3.1,,,,,,
2018,1,16,2,0,22.5,0,0,0,1023,25.5,78,3,,,,,,
2018,1,16,3,0,22.5,0,0,0,1023,25.4,79,2.9,,,,,,
2018,1,16,4,0,22.5,0,0,0,1024,25.4,85,2.9,,,,,,
2018,1,16,5,0,22.4,0,0,0,1024,25.5,91,2.9,,,,,,
2018,1,16,6,0,22.3,48,89,60,1024,25.7,97,2.8,,,,,,
2018,1,16,7,0,22.2,102,459,267,1024,25.9,103,2.7,,,,,,
2018,1,16,8,0,22.1,170,512,460,1025,26.2,105,2.4,,,,,,
2018,1,16,9,0,22,242,530,636,1025,26.6,101,2.1,,,,,,
2018,1,16,10,0,21.8,332,497,770,1024,26.9,89,1.9,,,,,,
2018,1,16,11,0,21.6,468,277,736,1024,27.1,74,2,,,,,,
2018,1,16,12,0,21.7,431,402,833,1024,27.2,65,2.3,,,,,,
2018,1,16,13,0,21.8,153,830,960,1023,27.2,62,2.4,,,,,,
2018,1,16,14,0,21.9,183,747,848,1023,27.2,61,3.1,,,,,,
2018,1,16,15,0,22,165,706,699,1023,27.1,61,3.6,,,,,,
2018,1,16,16,0,22.1,140,633,508,1023,27,61,3.9,,,,,,
2018,1,16,17,0,22.2,106,505,296,1023,26.8,62,4,,,,,,
2018,1,16,18,0,22.2,54,260,95,1024,26.5,63,4.1,,,,,,
2018,1,16,19,0,22.3,0,0,0,1024,26.3,65,3.9,,,,,,
2018,1,16,20,0,22.2,0,0,0,1025,26.2,66,3.8,,,,,,
2018,1,16,21,0,22.1,0,0,0,1025,26.1,66,3.6,,,,,,
2018,1,16,22,0,22,0,0,0,1025,26,67,3.3,,,,,,
2018,1,16,23,0,21.9,0,0,0,1025,25.9,68,3,,,,,,
2018,1,17,0,0,21.7,0,0,0,1024,25.8,67,2.7,,,,,,
2018,1,17,1,0,21.5,0,0,0,1023,25.7,63,2.4,,,,,,
2018,1,17,2,0,21.4,0,0,0,1023,25.6,57,2.4,,,,,,
2018,1,17,3,0,21.4,0,0,0,1023,25.5,52,2.4,,,,,,
2018,1,17,4,0,21.4,0,0,0,1023,25.5,46,2.6,,,,,,
2018,1,17,5,0,21.4,0,0,0,1023,25.6,41,2.8,,,,,,
2018,1,17,6,0,21.5,39,357,89,1024,25.8,40,3.1,,,,,,
2018,1,17,7,0,21.5,66,649,299,1024,26,44,3.6,,,,,,
2018,1,17,8,0,21.5,79,781,521,1024,26.2,50,4,,,,,,
2018,1,17,9,0,21.6,88,850,720,1024,26.4,57,4.3,,,,,,
2018,1,17,10,0,21.5,419,251,640,1024,26.6,63,4.5,,,,,,
2018,1,17,11,0,21.4,108,893,972,1024,26.8,67,4.5,,,,,,
2018,1,17,12,0,21.3,107,901,1008,1023,26.8,68,4.5,,,,,,
2018,1,17,13,0,21.2,105,897,978,1023,26.9,68,4.4,,,,,,
2018,1,17,14,0,21.1,109,860,875,1022,26.8,64,4.3,,,,,,
2018,1,17,15,0,21.1,101,820,722,1022,26.8,60,4.5,,,,,,
2018,1,17,16,0,21.3,231,321,418,1023,26.6,60,4.6,,,,,,
2018,1,17,17,0,21.4,113,0,113,1023,26.4,62,4.4,,,,,,
2018,1,17,18,0,21.5,35,0,35,1023,26.2,64,4.1,,,,,,
2018,1,17,19,0,21.6,0,0,0,1024,26,64,4,,,,,,
2018,1,17,20,0,21.7,0,0,0,1024,25.9,64,3.8,,,,,,
2018,1,17,21,0,21.8,0,0,0,1025,25.8,66,3.5,,,,,,
2018,1,17,22,0,21.8,0,0,0,1024,25.7,67,3.1,,,,,,
2018,1,17,23,0,21.7,0,0,0,1024,25.6,67,2.8,,,,,,
2018,1,18,0,0,21.7,0,0,0,1024,25.5,67,2.6,,,,,,
2018,1,18,1,0,21.6,0,0,0,1023,25.5,63,2.4,,,,,,
2018,1,18,2,0,21.5,0,0,0,1023,25.4,55,2.4,,,,,,
2018,1,18,3,0,21.5,0,0,0,1023,25.4,48,2.5,,,,,,
2018,1,18,4,0,21.5,0,0,0,1023,25.3,43,2.6,,,,,,
2018,1,18,5,0,21.5,0,0,0,1023,25.4,41,2.8,,,,,,
2018,1,18,6,0,21.5,46,149,67,1024,25.6,42,3,,,,,,
2018,1,18,7,0,21.4,124,316,237,1024,25.8,46,2.9,,,,,,
2018,1,18,8,0,21.3,79,766,512,1025,26,50,2.8,,,,,,
2018,1,18,9,0,21.2,89,833,708,1024,26.2,53,2.7,,,,,,
2018,1,18,10,0,21.1,95,874,864,1024,26.4,54,2.6,,,,,,
2018,1,18,11,0,20.9,94,902,967,1024,26.6,51,2.7,,,,,,
2018,1,18,12,0,20.8,93,912,1005,1023,26.7,46,2.8,,,,,,
2018,1,18,13,0,20.7,90,910,976,1023,26.8,44,2.9,,,,,,
2018,1,18,14,0,20.6,93,885,881,1022,26.7,38,3.4,,,,,,
2018,1,18,15,0,20.7,86,850,730,1022,26.7,35,3.8,,,,,,
2018,1,18,16,0,20.8,76,789,536,1022,26.5,33,3.9,,,,,,
2018,1,18,17,0,20.9,63,677,319,1023,26.3,33,3.8,,,,,,
2018,1,18,18,0,21.1,38,434,107,1023,26.1,33,3.6,,,,,,
2018,1,18,19,0,21.2,0,0,0,1023,25.9,32,3.4,,,,,,
2018,1,18,20,0,21.3,0,0,0,1024,25.8,30,3.3,,,,,,
2018,1,18,21,0,21.4,0,0,0,1024,25.7,28,3.1,,,,,,
2018,1,18,22,0,21.4,0,0,0,1024,25.6,28,2.9,,,,,,
2018,1,18,23,0,21.3,0,0,0,1024,25.5,30,2.6,,,,,,
2018,1,19,0,0,21.2,0,0,0,1023,25.4,33,2.3,,,,,,
2018,1,19,1,0,21.1,0,0,0,1023,25.3,38,2.1,,,,,,
2018,1,19,2,0,21,0,0,0,1022,25.3,44,1.9,,,,,,
2018,1,19,3,0,20.9,0,0,0,1022,25.2,58,1.6,,,,,,
2018,1,19,4,0,20.8,0,0,0,1022,25.3,82,1.5,,,,,,
2018,1,19,5,0,20.7,0,0,0,1023,25.4,109,1.5,,,,,,
2018,1,19,6,0,20.6,27,0,27,1023,25.7,129,1.6,,,,,,
2018,1,19,7,0,20.4,60,665,298,1023,25.9,143,1.6,,,,,,
2018,1,19,8,0,20.1,224,47,251,1023,26.2,155,1.5,,,,,,
2018,1,19,9,0,19.8,339,229,509,1023,26.4,166,1.3,,,,,,
2018,1,19,10,0,19.5,88,887,868,1023,26.6,175,1.1,,,,,,
2018,1,19,11,0,19.3,89,910,969,1023,26.8,175,0.9,,,,,,
2018,1,19,12,0,19.1,90,916,1006,1022,27,106,0.9,,,,,,
2018,1,19,13,0,19.1,89,911,976,1022,27.1,42,0.9,,,,,,
2018,1,19,14,0,19.2,90,888,881,1022,27.2,41,1.6,,,,,,
2018,1,19,15,0,19.3,84,854,731,1022,27.3,47,2,,,,,,
2018,1,19,16,0,19.5,75,793,538,1022,27.2,51,2.3,,,,,,
2018,1,19,17,0,19.8,98,518,295,1023,27,51,2.3,,,,,,
2018,1,19,18,0,20,50,247,90,1023,26.8,53,2.3,,,,,,
2018,1,19,19,0,20.4,0,0,0,1023,26.6,56,2.2,,,,,,
2018,1,19,20,0,20.7,0,0,0,1024,26.5,58,2.1,,,,,,
2018,1,19,21,0,21,0,0,0,1024,26.3,57,2,,,,,,
2018,1,19,22,0,21.3,0,0,0,1024,26.2,57,2,,,,,,
2018,1,19,23,0,21.5,0,0,0,1024,26.1,62,2.1,,,,,,
2018,1,20,0,0,21.6,0,0,0,1023,25.9,71,2.2,,,,,,
2018,1,20,1,0,21.8,0,0,0,1023,25.8,78,2.4,,,,,,
2018,1,20,2,0,22,0,0,0,1023,25.8,81,2.6,,,,,,
2018,1,20,3,0,22.1,0,0,0,1023,25.7,82,2.8,,,,,,
2018,1,20,4,0,22.3,0,0,0,1023,25.7,82,3,,,,,,
2018,1,20,5,0,22.4,0,0,0,1023,25.8,84,3.3,,,,,,
2018,1,20,6,0,22.5,32,419,90,1024,26,86,3.7,,,,,,
2018,1,20,7,0,22.6,55,686,300,1024,26.3,87,3.9,,,,,,
2018,1,20,8,0,22.7,68,803,520,1024,26.6,89,4,,,,,,
2018,1,20,9,0,22.7,75,867,718,1024,26.8,90,4.2,,,,,,
2018,1,20,10,0,22.6,81,903,875,1023,27.1,89,4.2,,,,,,
2018,1,20,11,0,22.4,88,918,976,1023,27.3,86,4.2,,,,,,
2018,1,20,12,0,22.2,89,925,1014,1023,27.5,81,4.2,,,,,,
2018,1,20,13,0,22,89,919,984,1022,27.6,79,4.3,,,,,,
2018,1,20,14,0,22,95,886,885,1022,27.6,71,4.5,,,,,,
2018,1,20,15,0,22,90,849,734,1022,27.6,68,4.9,,,,,,
2018,1,20,16,0,22.1,81,784,539,1022,27.4,68,5.2,,,,,,
2018,1,20,17,0,22.3,67,665,320,1022,27.2,71,5.3,,,,,,
2018,1,20,18,0,22.6,41,407,107,1022,26.9,75,5.3,,,,,,
2018,1,20,19,0,22.7,0,0,0,1023,26.7,81,5.2,,,,,,
2018,1,20,20,0,22.8,0,0,0,1023,26.6,85,5,,,,,,
2018,1,20,21,0,22.7,0,0,0,1024,26.5,89,4.8,,,,,,
2018,1,20,22,0,22.7,0,0,0,1024,26.4,90,4.6,,,,,,
2018,1,20,23,0,22.6,0,0,0,1023,26.3,91,4.4,,,,,,
2018,1,21,0,0,22.5,0,0,0,1023,26.1,89,4.2,,,,,,
2018,1,21,1,0,22.4,0,0,0,1023,26,88,4.1,,,,,,
2018,1,21,2,0,22.3,0,0,0,1022,25.9,86,4.1,,,,,,
2018,1,21,3,0,22.3,0,0,0,1022,25.9,84,4.1,,,,,,
2018,1,21,4,0,22.3,0,0,0,1023,25.9,83,4.2,,,,,,
2018,1,21,5,0,22.3,0,0,0,1023,26,82,4.4,,,,,,
2018,1,21,6,0,22.2,36,385,89,1023,26.3,81,4.8,,,,,,
2018,1,21,7,0,22.1,63,667,301,1024,26.6,80,5,,,,,,
2018,1,21,8,0,22.1,77,794,524,1024,26.9,79,5.2,,,,,,
2018,1,21,9,0,22.1,85,861,723,1024,27.1,79,5.3,,,,,,
2018,1,21,10,0,22.1,90,900,881,1024,27.3,78,5.4,,,,,,
2018,1,21,11,0,22.1,101,908,979,1024,27.5,77,5.5,,,,,,
2018,1,21,12,0,22.1,101,915,1016,1023,27.6,77,5.6,,,,,,
2018,1,21,13,0,22.1,100,909,985,1023,27.6,77,5.6,,,,,,
2018,1,21,14,0,22.2,88,904,894,1023,27.5,76,5.8,,,,,,
2018,1,21,15,0,22.3,82,869,742,1022,27.4,76,5.9,,,,,,
2018,1,21,16,0,22.4,75,807,547,1022,27.2,76,6.1,,,,,,
2018,1,21,17,0,22.5,62,692,326,1023,27,76,6.3,,,,,,
2018,1,21,18,0,22.6,49,0,49,1023,26.8,77,6.5,,,,,,
2018,1,21,19,0,22.7,0,0,0,1024,26.6,78,6.6,,,,,,
2018,1,21,20,0,22.6,0,0,0,1024,26.5,80,6.8,,,,,,
2018,1,21,21,0,22.6,0,0,0,1025,26.4,81,6.9,,,,,,
2018,1,21,22,0,22.5,0,0,0,1025,26.3,82,6.9,,,,,,
2018,1,21,23,0,22.5,0,0,0,1025,26.2,82,6.8,,,,,,
2018,1,22,0,0,22.4,0,0,0,1024,26.1,81,6.7,,,,,,
2018,1,22,1,0,22.3,0,0,0,1024,26,80,6.6,,,,,,
2018,1,22,2,0,22.3,0,0,0,1024,26,78,6.6,,,,,,
2018,1,22,3,0,22.3,0,0,0,1024,25.9,76,6.5,,,,,,
2018,1,22,4,0,22.4,0,0,0,1024,25.8,74,6.5,,,,,,
2018,1,22,5,0,22.5,0,0,0,1024,25.9,72,6.7,,,,,,
2018,1,22,6,0,22.7,37,368,87,1024,26.1,70,6.9,,,,,,
2018,1,22,7,0,22.8,64,652,296,1025,26.3,69,7.1,,,,,,
2018,1,22,8,0,23,81,774,516,1025,26.5,68,7.2,,,,,,
2018,1,22,9,0,23.1,93,836,712,1025,26.8,69,7.3,,,,,,
2018,1,22,10,0,23.1,102,872,868,1025,27,70,7.3,,,,,,
2018,1,22,11,0,23.1,106,894,970,1025,27.2,71,7.4,,,,,,
2018,1,22,12,0,23,427,428,855,1024,27.2,73,7.4,,,,,,
2018,1,22,13,0,23,109,893,979,1024,27.2,74,7.4,,,,,,
2018,1,22,14,0,22.9,215,9,223,1024,27.2,78,7.5,,,,,,
2018,1,22,15,0,22.9,354,187,496,1024,27.1,79,7.6,,,,,,
2018,1,22,16,0,22.9,255,129,331,1024,27,80,7.7,,,,,,
2018,1,22,17,0,22.9,140,276,245,1024,26.8,81,7.8,,,,,,
2018,1,22,18,0,23,47,371,107,1024,26.6,82,7.8,,,,,,
2018,1,22,19,0,23,0,0,0,1025,26.5,84,7.9,,,,,,
2018,1,22,20,0,22.9,0,0,0,1025,26.4,84,8,,,,,,
2018,1,22,21,0,22.7,0,0,0,1026,26.3,83,8.1,,,,,,
2018,1,22,22,0,22.4,0,0,0,1026,26.2,82,8.1,,,,,,
2018,1,22,23,0,22.2,0,0,0,1026,26.1,81,8.1,,,,,,
2018,1,23,0,0,21.9,0,0,0,1025,26,80,8.1,,,,,,
2018,1,23,1,0,21.7,0,0,0,1025,25.8,79,8.1,,,,,,
2018,1,23,2,0,21.5,0,0,0,1025,25.7,78,8.1,,,,,,
2018,1,23,3,0,21.3,0,0,0,1025,25.6,78,8.1,,,,,,
2018,1,23,4,0,21.2,0,0,0,1025,25.6,78,8,,,,,,
2018,1,23,5,0,21.2,0,0,0,1025,25.8,78,8,,,,,,
2018,1,23,6,0,21.2,41,336,86,1026,26.1,77,8,,,,,,
2018,1,23,7,0,21.2,75,619,295,1026,26.3,76,8,,,,,,
2018,1,23,8,0,21.4,96,749,516,1026,26.5,74,8,,,,,,
2018,1,23,9,0,21.5,110,821,717,1026,26.7,72,7.9,,,,,,
2018,1,23,10,0,21.7,118,861,874,1026,26.8,71,7.9,,,,,,
2018,1,23,11,0,21.7,400,468,852,1025,26.9,69,7.9,,,,,,
2018,1,23,12,0,21.8,503,142,645,1025,26.9,68,8,,,,,,
2018,1,23,13,0,21.9,122,886,985,1025,26.9,67,8,,,,,,
2018,1,23,14,0,22,102,887,894,1024,26.8,67,8.1,,,,,,
2018,1,23,15,0,22.1,93,852,741,1024,26.7,67,8.2,,,,,,
2018,1,23,16,0,22.3,85,783,544,1024,26.6,67,8.3,,,,,,
2018,1,23,17,0,22.5,139,282,247,1025,26.5,68,8.2,,,,,,
2018,1,23,18,0,22.7,46,381,108,1025,26.4,68,8.1,,,,,,
2018,1,23,19,0,22.8,0,0,0,1025,26.3,69,8,,,,,,
2018,1,23,20,0,22.8,0,0,0,1026,26.2,71,7.9,,,,,,
2018,1,23,21,0,22.7,0,0,0,1026,26.1,72,7.8,,,,,,
2018,1,23,22,0,22.6,0,0,0,1026,26,74,7.7,,,,,,
2018,1,23,23,0,22.5,0,0,0,1026,25.9,75,7.4,,,,,,
2018,1,24,0,0,22.4,0,0,0,1025,25.8,75,7.2,,,,,,
2018,1,24,1,0,22.4,0,0,0,1025,25.7,74,7.1,,,,,,
2018,1,24,2,0,22.3,0,0,0,1024,25.7,72,6.9,,,,,,
2018,1,24,3,0,22.3,0,0,0,1024,25.7,70,6.9,,,,,,
2018,1,24,4,0,22.2,0,0,0,1024,25.6,69,6.8,,,,,,
2018,1,24,5,0,22.2,0,0,0,1025,25.7,69,7,,,,,,
2018,1,24,6,0,22.2,26,0,26,1026,25.8,69,7.1,,,,,,
2018,1,24,7,0,22.2,105,0,105,1026,26,69,7.2,,,,,,
2018,1,24,8,0,22.2,112,0,112,1026,26.1,68,7.2,,,,,,
2018,1,24,9,0,22.2,319,314,551,1026,26.3,68,7.3,,,,,,
2018,1,24,10,0,22.2,390,343,691,1026,26.5,68,7.4,,,,,,
2018,1,24,11,0,22.2,398,472,854,1026,26.5,67,7.5,,,,,,
2018,1,24,12,0,22.2,120,892,1012,1025,26.6,67,7.6,,,,,,
2018,1,24,13,0,22.2,119,887,983,1025,26.6,66,7.6,,,,,,
2018,1,24,14,0,22.2,103,882,891,1024,26.4,66,7.7,,,,,,
2018,1,24,15,0,22.2,356,151,471,1024,26.3,67,7.8,,,,,,
2018,1,24,16,0,22.2,91,770,543,1024,26.2,68,7.9,,,,,,
2018,1,24,17,0,22.2,112,448,284,1024,26.1,68,7.9,,,,,,
2018,1,24,18,0,22.2,49,367,109,1025,26,68,7.7,,,,,,
2018,1,24,19,0,22.1,0,0,0,1025,25.9,68,7.6,,,,,,
2018,1,24,20,0,22.1,0,0,0,1025,25.9,69,7.4,,,,,,
2018,1,24,21,0,22.1,0,0,0,1026,25.8,69,7.1,,,,,,
2018,1,24,22,0,22.1,0,0,0,1026,25.7,68,6.9,,,,,,
2018,1,24,23,0,22.1,0,0,0,1025,25.6,68,6.7,,,,,,
2018,1,25,0,0,22,0,0,0,1025,25.5,67,6.5,,,,,,
2018,1,25,1,0,22,0,0,0,1024,25.4,65,6.5,,,,,,
2018,1,25,2,0,21.9,0,0,0,1024,25.4,64,6.6,,,,,,
2018,1,25,3,0,21.9,0,0,0,1024,25.5,63,6.6,,,,,,
2018,1,25,4,0,21.8,0,0,0,1024,25.5,63,6.6,,,,,,
2018,1,25,5,0,21.7,0,0,0,1024,25.6,64,6.7,,,,,,
2018,1,25,6,0,21.7,38,356,85,1025,25.8,65,6.8,,,,,,
2018,1,25,7,0,21.7,67,653,297,1025,26,66,6.9,,,,,,
2018,1,25,8,0,21.7,82,781,519,1025,26.2,68,6.8,,,,,,
2018,1,25,9,0,21.8,91,849,718,1025,26.4,69,6.8,,,,,,
2018,1,25,10,0,21.9,96,890,877,1025,26.5,69,6.8,,,,,,
2018,1,25,11,0,22,94,919,982,1025,26.6,67,6.7,,,,,,
2018,1,25,12,0,22,94,926,1020,1024,26.6,65,6.7,,,,,,
2018,1,25,13,0,22.1,93,921,991,1024,26.6,64,6.6,,,,,,
2018,1,25,14,0,22.3,92,900,896,1023,26.6,61,6.8,,,,,,
2018,1,25,15,0,22.5,356,172,487,1023,26.5,60,6.9,,,,,,
2018,1,25,16,0,22.6,212,22,225,1023,26.4,60,7.1,,,,,,
2018,1,25,17,0,22.8,63,0,63,1023,26.3,62,7.2,,,,,,
2018,1,25,18,0,23,18,0,18,1024,26.1,64,7.3,,,,,,
2018,1,25,19,0,23.1,0,0,0,1024,26,67,7.3,,,,,,
2018,1,25,20,0,23.1,0,0,0,1025,25.9,69,7.3,,,,,,
2018,1,25,21,0,23.1,0,0,0,1025,25.9,71,7.3,,,,,,
2018,1,25,22,0,23.1,0,0,0,1025,25.8,71,7.2,,,,,,
2018,1,25,23,0,23.1,0,0,0,1025,25.8,70,7.1,,,,,,
2018,1,26,0,0,23.1,0,0,0,1025,25.8,68,7.1,,,,,,
2018,1,26,1,0,23.1,0,0,0,1025,25.8,67,7.2,,,,,,
2018,1,26,2,0,23.2,0,0,0,1024,25.8,67,7.3,,,,,,
2018,1,26,3,0,23.2,0,0,0,1024,25.8,67,7.4,,,,,,
2018,1,26,4,0,23.2,0,0,0,1024,25.8,68,7.5,,,,,,
2018,1,26,5,0,23,0,0,0,1024,25.9,68,7.6,,,,,,
2018,1,26,6,0,22.7,41,297,80,1025,26,69,7.8,,,,,,
2018,1,26,7,0,22.5,75,600,286,1025,26.2,70,7.8,,,,,,
2018,1,26,8,0,22.4,93,740,507,1025,26.4,71,7.7,,,,,,
2018,1,26,9,0,22.3,105,817,708,1025,26.6,73,7.6,,,,,,
2018,1,26,10,0,22.1,110,865,869,1025,26.7,74,7.6,,,,,,
2018,1,26,11,0,22,105,903,977,1025,26.7,74,7.8,,,,,,
2018,1,26,12,0,22.1,107,909,1016,1024,26.8,74,7.9,,,,,,
2018,1,26,13,0,22.1,109,902,988,1024,26.8,74,7.9,,,,,,
2018,1,26,14,0,22.2,437,150,571,1024,26.8,73,8.1,,,,,,
2018,1,26,15,0,22.3,96,848,742,1024,26.7,73,8.3,,,,,,
2018,1,26,16,0,22.4,219,382,444,1024,26.5,73,8.4,,,,,,
2018,1,26,17,0,22.5,72,658,325,1024,26.3,74,8.4,,,,,,
2018,1,26,18,0,22.6,45,390,110,1024,26.2,75,8.3,,,,,,
2018,1,26,19,0,22.7,0,0,0,1025,26.1,76,8.2,,,,,,
2018,1,26,20,0,22.7,0,0,0,1025,26.1,76,8.2,,,,,,
2018,1,26,21,0,22.8,0,0,0,1025,26.1,75,8.1,,,,,,
2018,1,26,22,0,22.8,0,0,0,1025,26,75,7.9,,,,,,
2018,1,26,23,0,22.8,0,0,0,1025,26,73,7.7,,,,,,
2018,1,27,0,0,22.8,0,0,0,1025,25.9,72,7.5,,,,,,
2018,1,27,1,0,22.7,0,0,0,1024,25.9,70,7.5,,,,,,
2018,1,27,2,0,22.6,0,0,0,1024,25.8,70,7.5,,,,,,
2018,1,27,3,0,22.5,0,0,0,1024,25.8,71,7.6,,,,,,
2018,1,27,4,0,22.5,0,0,0,1025,25.7,72,7.7,,,,,,
2018,1,27,5,0,22.5,0,0,0,1025,25.8,73,7.9,,,,,,
2018,1,27,6,0,22.5,40,312,81,1025,26,74,8.1,,,,,,
2018,1,27,7,0,22.4,133,200,203,1025,26.2,74,8.3,,,,,,
2018,1,27,8,0,22.3,88,757,511,1025,26.4,74,8.4,,,,,,
2018,1,27,9,0,22.4,342,170,467,1025,26.6,75,8.4,,,,,,
2018,1,27,10,0,22.4,105,876,873,1025,26.8,75,8.4,,,,,,
2018,1,27,11,0,22.5,105,904,978,1025,26.9,75,8.3,,,,,,
2018,1,27,12,0,22.5,109,908,1017,1024,27,74,8.3,,,,,,
2018,1,27,13,0,22.6,110,901,988,1024,27,73,8.4,,,,,,
2018,1,27,14,0,22.6,102,888,896,1024,26.9,71,8.4,,,,,,
2018,1,27,15,0,22.7,96,849,743,1024,26.8,71,8.4,,,,,,
2018,1,27,16,0,22.6,87,781,547,1024,26.7,72,8.3,,,,,,
2018,1,27,17,0,22.7,153,133,204,1024,26.5,73,8.2,,,,,,
2018,1,27,18,0,22.7,56,31,61,1024,26.3,74,8,,,,,,
2018,1,27,19,0,22.8,0,0,0,1025,26.1,74,7.8,,,,,,
2018,1,27,20,0,22.8,0,0,0,1025,26.1,74,7.7,,,,,,
2018,1,27,21,0,22.8,0,0,0,1025,26,73,7.7,,,,,,
2018,1,27,22,0,22.8,0,0,0,1025,25.9,72,7.6,,,,,,
2018,1,27,23,0,22.8,0,0,0,1025,25.9,70,7.5,,,,,,
2018,1,28,0,0,22.8,0,0,0,1025,25.8,69,7.3,,,,,,
2018,1,28,1,0,22.8,0,0,0,1025,25.8,68,7.2,,,,,,
2018,1,28,2,0,22.8,0,0,0,1024,25.8,66,7.2,,,,,,
2018,1,28,3,0,22.9,0,0,0,1024,25.7,65,7.2,,,,,,
2018,1,28,4,0,22.9,0,0,0,1024,25.7,66,7.3,,,,,,
2018,1,28,5,0,22.9,0,0,0,1024,25.7,67,7.6,,,,,,
2018,1,28,6,0,22.9,31,0,31,1025,25.8,69,7.9,,,,,,
2018,1,28,7,0,22.8,124,21,131,1025,26,70,8,,,,,,
2018,1,28,8,0,22.7,240,148,323,1025,26.1,72,8,,,,,,
2018,1,28,9,0,22.6,341,172,468,1025,26.3,74,7.9,,,,,,
2018,1,28,10,0,22.6,426,171,576,1025,26.5,75,7.7,,,,,,
2018,1,28,11,0,22.6,400,441,826,1025,26.5,75,7.7,,,,,,
2018,1,28,12,0,22.6,114,892,1006,1024,26.6,75,7.6,,,,,,
2018,1,28,13,0,22.6,114,886,978,1024,26.6,75,7.6,,,,,,
2018,1,28,14,0,22.6,101,881,889,1024,26.5,74,7.6,,,,,,
2018,1,28,15,0,22.5,97,841,739,1023,26.4,73,7.6,,,,,,
2018,1,28,16,0,22.5,257,121,328,1023,26.2,72,7.5,,,,,,
2018,1,28,17,0,22.5,153,109,195,1023,26.1,73,7.4,,,,,,
2018,1,28,18,0,22.5,47,380,110,1024,26,73,7.2,,,,,,
2018,1,28,19,0,22.5,0,0,0,1024,26,74,6.9,,,,,,
2018,1,28,20,0,22.5,0,0,0,1025,25.9,76,6.7,,,,,,
2018,1,28,21,0,22.4,0,0,0,1025,25.9,78,6.4,,,,,,
2018,1,28,22,0,22.4,0,0,0,1025,25.8,79,6.1,,,,,,
2018,1,28,23,0,22.4,0,0,0,1025,25.7,79,5.8,,,,,,
2018,1,29,0,0,22.3,0,0,0,1025,25.6,79,5.7,,,,,,
2018,1,29,1,0,22.2,0,0,0,1024,25.6,78,5.6,,,,,,
2018,1,29,2,0,22.2,0,0,0,1024,25.5,76,5.6,,,,,,
2018,1,29,3,0,22.1,0,0,0,1024,25.5,74,5.5,,,,,,
2018,1,29,4,0,22,0,0,0,1024,25.6,73,5.5,,,,,,
2018,1,29,5,0,21.9,0,0,0,1024,25.7,73,5.7,,,,,,
2018,1,29,6,0,21.8,37,341,81,1024,26,72,6,,,,,,
2018,1,29,7,0,21.6,67,642,291,1024,26.2,73,6.3,,,,,,
2018,1,29,8,0,21.6,82,776,514,1024,26.4,74,6.4,,,,,,
2018,1,29,9,0,21.6,93,845,715,1024,26.6,75,6.4,,,,,,
2018,1,29,10,0,21.6,100,884,874,1024,26.7,76,6.4,,,,,,
2018,1,29,11,0,21.6,101,908,978,1024,26.8,76,6.3,,,,,,
2018,1,29,12,0,21.7,103,914,1017,1024,26.8,76,6.2,,,,,,
2018,1,29,13,0,21.7,490,172,658,1023,26.8,76,6.2,,,,,,
2018,1,29,14,0,21.8,109,873,890,1023,26.8,74,6.2,,,,,,
2018,1,29,15,0,21.9,102,834,739,1023,26.7,74,6.3,,,,,,
2018,1,29,16,0,22,93,765,544,1023,26.5,74,6.5,,,,,,
2018,1,29,17,0,22.1,131,348,265,1023,26.3,75,6.7,,,,,,
2018,1,29,18,0,22.2,53,219,90,1024,26.2,76,6.8,,,,,,
2018,1,29,19,0,22.1,0,0,0,1024,26.1,78,6.8,,,,,,
2018,1,29,20,0,22.1,0,0,0,1024,26.1,81,6.8,,,,,,
2018,1,29,21,0,21.9,0,0,0,1025,26.1,84,6.6,,,,,,
2018,1,29,22,0,21.8,0,0,0,1025,26,86,6.2,,,,,,
2018,1,29,23,0,21.7,0,0,0,1025,25.9,87,5.7,,,,,,
