Project,Scenario,Dollar_year
Standard_scenarios_2020,MidCase,2019$
state,country,t,busbar_load,busbar_load_for_enduse,enduse_load,storage_charging,net_load_busbar,battery_charging,phs_charging,trans_losses,distloss_rate_avg,distloss_rate_marg,prm,capacity_shadow_price,planning_capacity_MW,curt_solar,curt_wind,co2_rate_avg_gen,co2_rate_avg_load_enduse,co2_srmer_enduse,co2_lrmer_enduse,co2_gen_mmt,energy_cost_busbar,op_res_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,op_res_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,generation,variable_generation,nuclear_MWh,coal_MWh,coal-ccs_MWh,o-g-s_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,hydro_MWh,geothermal_MWh,biomass_MWh,wind-ons_MWh,wind-ofs_MWh,csp_MWh,upv_MWh,distpv_MWh,phs_MWh,battery_MWh,canada_MWh,battery_MW,biomass_MW,coal_MW,coal-ccs_MW,csp_MW,distpv_MW,gas-cc_MW,gas-cc-ccs_MW,gas-ct_MW,geothermal_MW,hydro_MW,nuclear_MW,o-g-s_MW,phs_MW,upv_MW,wind-ofs_MW,wind-ons_MW,battery_energy_cap_MWh,phs_energy_cap_MWh,csp_energy_cap_MWh,rps_all_shadow_price,rps_all_f,rps_solar_shadow_price,rps_solar_f,rps_wind_shadow_price,rps_wind_f,ces_shadow_price,ces_f
NC,usa,2044,194274957.6,178252803.6,169340163.4,14520511.6,118844861.4,14323187.5,197324.1,1501642.4,0.05,0.0749,0.15,70611.62,41197.7,49283.1,14551.0,194.5,210.7,570.4,153.4,32.5,30.29,0.01,13.18,0.0,43.48,33.55,0.02,15.87,0.0,49.44,173402898.5,59407942.2,40929019.6,20939335.4,0.0,160.2,34656516.4,0.0,90276.4,4532615.3,0.0,368323.3,9086086.5,0.0,0.0,40922694.2,9399161.3,159338.5,12319371.3,0.0,8697.1,80.2,6387.0,0.0,0.0,6240.5,8178.3,0.0,5947.2,0.0,1830.3,5149.6,75.9,86.0,18923.9,0.0,2617.6,38401.6,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,usa,2044,18037883.5,16839309.2,15997343.7,426861.2,-6463456.0,426861.2,0.0,771713.1,0.05,0.0749,0.15,69517.55,3438.8,35453.6,192347.5,281.2,303.1,744.8,316.6,13.6,24.42,0.01,11.71,0.0,36.14,26.71,0.01,13.31,0.0,40.02,48571126.6,23302765.0,0.0,12458708.8,0.0,6.6,0.0,0.0,787.7,1993090.6,0.0,0.0,21471090.5,0.0,0.0,1622904.3,208770.3,0.0,366604.1,10449163.7,474.4,0.0,3267.8,0.0,0.0,146.9,5.3,0.0,519.6,0.0,557.0,0.0,14.0,0.0,784.6,0.0,5611.0,2038.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,usa,2044,38981361.8,37592387.7,35712768.3,741705.1,9717137.6,741705.1,0.0,647269.1,0.0499,0.0749,0.136,69704.2,9196.7,26787.7,785445.5,152.6,189.7,720.3,248.1,5.3,23.89,0.0,12.95,0.0,36.85,26.1,0.01,14.62,0.0,40.72,34935674.1,27875250.1,0.0,5317253.4,0.0,0.0,1128.8,0.0,100.0,1079803.0,0.0,28179.2,21429277.1,0.0,0.0,5875393.3,570579.9,0.0,633959.5,0.0,985.1,6.4,2942.3,0.0,0.0,356.4,338.2,0.0,880.6,0.0,283.6,0.0,36.9,0.0,2702.6,0.0,5461.7,3519.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NH,usa,2044,15491576.4,13218050.1,12557147.6,2159842.8,7934465.5,2159842.8,0.0,113683.5,0.05,0.0749,0.15,83931.06,2986.8,10996.4,12304.8,10.2,31.8,410.5,36.3,0.2,30.52,0.01,13.91,0.0,44.44,33.91,0.01,17.88,0.0,51.8,19401381.8,5283584.6,9843504.5,0.0,0.0,0.0,333813.0,0.0,18364.2,1424805.5,0.0,633430.8,2554284.9,0.0,0.0,2279486.7,449813.1,0.0,1863879.1,0.0,1472.6,88.5,0.0,0.0,0.0,328.8,1258.0,0.0,214.4,0.0,493.0,1251.4,0.0,0.0,1151.0,0.0,650.4,5909.8,0.0,0.0,0.0,0.21,0.0,0.01,0.0,0.0,0.0,0.0
NJ,usa,2044,95259158.8,92133324.3,87526658.1,2917415.8,70974571.9,2288552.7,628863.1,208418.7,0.05,0.0749,0.15,80690.99,24706.6,0.0,0.0,219.7,249.6,529.1,291.3,15.5,30.76,0.01,16.94,0.0,47.72,33.46,0.02,19.49,0.0,52.97,73251701.1,21158752.4,9218952.0,0.0,0.0,9325.2,39987610.4,0.0,189809.2,0.0,0.0,216707.7,0.0,14189013.8,0.0,903272.9,6066465.7,502934.7,1967609.5,0.0,1997.6,49.5,0.0,0.0,0.0,4244.4,8813.4,0.0,2336.8,0.0,0.0,1172.0,362.3,420.0,541.5,3656.3,0.0,5260.4,5040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM,usa,2044,41587902.3,35335005.9,33568255.6,5136233.7,-17809672.7,5136233.7,0.0,1116662.6,0.05,0.0749,0.1352,71765.67,7493.5,155648.5,1818556.6,164.5,188.1,605.8,180.9,10.2,24.01,0.0,10.64,0.0,34.66,27.63,0.0,13.44,0.0,41.06,67888898.1,53144678.7,0.0,8904260.2,0.0,61.2,1253706.5,0.0,1751.4,202105.9,0.0,0.0,50539775.4,0.0,0.0,1003326.3,1601576.9,0.0,4382334.1,0.0,3033.1,0.0,1881.7,0.0,0.0,868.2,1414.6,0.0,686.7,0.0,79.9,0.0,17.0,0.0,423.3,0.0,11806.2,14470.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NV,usa,2044,57306133.9,53620147.0,50939139.7,2527355.1,32811175.3,2527355.1,0.0,1158631.7,0.0499,0.0749,0.1321,77480.6,12920.1,90015.1,11962.0,201.1,202.7,491.7,162.3,11.0,30.31,0.01,14.95,0.0,45.28,33.58,0.01,17.63,0.0,51.22,55613727.5,20808971.7,0.0,1285422.8,0.0,145.8,26268604.5,0.0,2246.4,2173339.2,2877420.0,41297.2,1120857.4,0.0,373005.6,17064802.2,2250306.4,0.0,2156280.0,0.0,1365.9,9.8,218.4,0.0,110.0,1194.4,9727.3,0.0,768.0,390.0,829.6,0.0,108.0,0.0,6526.2,0.0,291.2,6259.7,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY,usa,2044,177417073.3,168946744.6,160499407.4,7966162.7,72848580.4,6105706.2,1860456.5,504166.1,0.05,0.0749,0.155,85693.77,39180.0,93734.7,430108.1,83.7,97.9,430.0,143.2,16.0,27.82,0.01,15.01,5.2,48.03,30.48,0.01,17.33,5.64,53.44,196708569.8,96098164.2,10318099.6,0.0,0.0,145224.9,43081053.1,0.0,18806.1,27008405.6,0.0,664912.6,28101224.4,30266837.5,0.0,29694138.0,8035964.2,1482832.8,5246308.8,12644762.1,5159.2,138.6,0.0,0.0,0.0,5927.1,13326.5,0.0,1267.6,0.0,4592.4,1291.7,4022.9,1448.6,15870.9,9317.8,7389.5,23110.1,17383.2,0.0,0.0,0.75,0.0,0.0,0.0,0.0,6.7,1.0
OH,usa,2044,183524685.1,178007646.9,169107264.6,4515115.6,160996786.8,4515115.6,0.0,1001922.7,0.05,0.0749,0.15,71482.94,37528.4,0.0,0.0,422.2,453.1,585.9,306.6,91.1,30.37,0.01,12.83,0.0,43.22,32.97,0.02,14.53,0.0,47.52,219107960.8,17010860.2,9753840.0,34968493.8,0.0,1807.5,152577275.7,0.0,57108.3,465140.4,0.0,387399.5,7322152.5,0.0,0.0,3923653.0,5765054.7,0.0,3886035.6,0.0,3143.4,90.5,6857.5,0.0,0.0,4071.3,23079.3,0.0,4728.1,0.0,99.5,1240.0,209.1,0.0,2082.3,0.0,2077.8,12470.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OK,usa,2044,93320214.8,89532797.0,85056157.2,2779195.2,6660165.1,2315860.6,463334.6,1008222.5,0.05,0.0749,0.136,67153.39,21577.4,220444.2,544522.3,84.1,112.7,553.8,147.1,8.3,25.87,0.0,11.35,0.0,37.22,28.33,0.01,12.92,0.0,41.26,101544271.8,82872632.0,0.0,4255822.5,0.0,23821.6,9773490.5,0.0,18927.9,2253716.7,0.0,0.0,58383322.7,0.0,0.0,21811967.7,2677341.5,369186.9,1976673.7,0.0,1605.7,0.0,2524.0,0.0,0.0,1653.8,6556.8,0.0,1515.7,0.0,855.2,0.0,2838.0,258.0,9504.6,0.0,14379.7,6529.9,3096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR,usa,2044,64091029.6,60928072.4,57881668.9,738663.4,42561344.4,738663.4,0.0,2424293.7,0.05,0.075,0.172,75476.12,11852.1,0.0,0.0,70.7,78.8,535.5,181.6,4.2,30.79,0.01,13.09,0.0,43.9,33.56,0.01,14.94,0.0,48.52,59120793.9,18366728.2,0.0,0.0,0.0,0.0,10495576.9,0.0,7083.5,29355698.3,0.0,276222.2,8046165.4,0.0,0.0,8846603.3,1473959.5,0.0,619484.9,0.0,901.0,49.2,0.0,0.0,0.0,1129.8,2907.2,0.0,753.0,0.0,6942.5,0.0,0.0,0.0,4111.8,0.0,2265.9,3627.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,usa,2044,177737381.4,173251341.7,164588774.5,3248482.7,149990394.0,1201239.9,2047242.8,1237557.0,0.05,0.0749,0.15,79079.56,39456.5,112.9,346.4,316.9,342.1,532.8,328.7,76.4,30.65,0.01,14.81,0.0,45.48,33.29,0.01,16.7,0.0,50.0,243421154.9,23260947.7,37722225.6,17544224.6,0.0,83948.1,159026393.2,0.0,65923.6,2562993.3,0.0,507704.8,16628782.3,0.0,0.0,53610.9,6578554.4,1613624.8,1033169.1,0.0,726.8,117.0,3129.0,0.0,0.0,4686.7,24830.8,0.0,1760.0,0.0,797.5,4735.8,2617.9,1623.0,28.1,0.0,4079.5,2906.9,19476.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0
RI,usa,2044,10692518.1,9471254.7,8997692.0,1197826.3,2639976.2,1197826.3,0.0,23437.0,0.05,0.0749,0.15,90498.45,2511.5,959.2,1797.3,63.5,96.7,408.3,171.9,0.5,30.94,0.01,16.77,0.0,47.73,34.23,0.02,20.99,0.0,55.24,9255196.5,6831278.6,0.0,0.0,0.0,0.0,1219697.8,0.0,10874.9,0.0,0.0,162345.3,111552.6,6004770.3,0.0,180637.3,534318.3,0.0,1031000.0,0.0,786.5,36.9,0.0,0.0,0.0,376.2,1727.2,0.0,102.4,0.0,0.0,0.0,0.0,0.0,109.1,1498.3,37.5,3231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SC,usa,2044,125118431.2,107764567.6,102376339.2,16341186.9,20106137.3,9800906.0,6540280.9,1012676.7,0.05,0.0749,0.15,67602.88,24629.2,3788824.0,0.0,121.2,220.2,553.7,183.0,22.2,28.29,0.01,11.75,0.0,40.05,32.48,0.02,15.06,0.0,47.57,188153218.9,87658430.3,38717434.5,9336373.2,0.0,595.9,35422552.5,0.0,12868.3,2069783.0,0.0,1219887.2,0.0,0.0,0.0,84442887.1,3215543.2,5262941.0,8452352.9,0.0,5757.8,180.1,5184.0,0.0,0.0,2355.2,8933.6,0.0,2341.8,0.0,1336.2,4864.2,30.3,2716.0,40831.5,0.0,0.0,24194.1,32592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,usa,2044,15700235.3,14780144.5,14041137.4,515407.1,-431569.1,515407.1,0.0,404683.7,0.05,0.0749,0.1458,68089.41,3005.4,2931.4,49776.1,55.2,140.1,739.7,303.8,1.2,23.61,0.01,11.31,0.0,34.92,25.88,0.01,12.99,0.0,38.86,21542613.5,15211713.7,0.0,940990.0,0.0,0.0,384621.0,0.0,1412.1,4563101.3,0.0,0.0,14927316.4,0.0,0.0,19868.5,264528.7,0.0,440775.4,0.0,566.9,0.0,474.0,0.0,0.0,167.8,290.0,0.0,651.9,0.0,1723.0,0.0,6.0,0.0,8.1,0.0,3712.7,2334.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,usa,2044,127470462.3,120424973.1,114403724.4,6130722.9,109623969.3,3732075.6,2398647.3,914766.3,0.05,0.0749,0.15,69282.37,25691.6,0.0,0.0,270.6,304.4,649.4,304.0,32.6,30.59,0.02,12.82,0.0,43.43,33.46,0.03,14.97,0.0,48.46,124690879.1,10801003.9,36637664.0,14590367.3,0.0,748.4,48703272.2,0.0,53407.2,8758688.7,0.0,39955.6,0.0,0.0,0.0,8841844.0,1959159.9,1889854.8,3215917.0,0.0,2347.9,9.2,2470.0,0.0,0.0,1273.5,7393.3,0.0,2282.8,0.0,2662.1,4522.7,37.8,1616.3,4512.4,0.0,0.0,9391.5,19395.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,usa,2044,588698199.7,554931744.0,527185156.8,28602863.0,209389243.1,28592379.6,10483.4,5163592.8,0.05,0.0749,0.1372,42540.43,128023.0,5081618.4,5239593.0,160.6,183.8,516.0,224.0,94.3,27.11,0.01,7.52,0.0,34.65,29.97,0.01,8.76,0.0,38.74,597916355.5,345542501.0,39166400.0,41495841.9,0.0,85538.8,143341345.1,0.0,1505812.7,880459.4,0.0,1354545.8,168171783.7,0.0,0.0,155060572.6,22310144.6,8365.7,24535544.9,0.0,19067.5,212.7,8544.6,0.0,0.0,14421.6,47428.9,0.0,17286.6,0.0,682.0,4960.0,5331.0,5.0,63425.4,0.0,44527.5,71262.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT,usa,2044,46130082.3,44510795.1,42285255.4,657751.1,36100694.5,657751.1,0.0,961536.1,0.05,0.075,0.126,77881.68,8405.5,1163.5,0.0,614.9,470.4,537.9,533.0,19.6,31.67,0.01,12.61,0.0,44.3,34.39,0.01,14.11,0.0,48.51,32189992.7,8410100.6,0.0,17022884.8,0.0,45.7,5100680.9,0.0,1245.7,753169.4,310128.0,32657.2,698404.0,0.0,0.0,6116642.9,1595053.8,0.0,559080.3,0.0,447.5,7.6,2749.6,0.0,0.0,954.1,2204.8,0.0,512.1,42.0,267.5,0.0,17.3,0.0,2703.0,0.0,190.7,1901.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VA,usa,2044,159881861.8,148748062.3,141310659.1,9816528.7,91507574.6,4789138.2,5027390.5,1317271.0,0.05,0.0749,0.15,75855.18,34400.9,937.8,589.8,100.5,170.4,569.2,79.4,12.5,32.09,0.01,13.7,0.0,45.8,35.17,0.01,16.18,0.0,51.37,130497571.8,57240487.6,29296848.0,0.0,0.0,8504.5,34008391.1,0.0,19806.6,1238736.0,0.0,568076.3,3281796.2,20997013.1,0.0,26675640.9,6286037.4,3988218.3,4128503.4,0.0,3959.2,128.2,0.0,0.0,0.0,4247.6,8966.4,0.0,3168.3,0.0,859.1,3568.0,2009.9,3241.0,12659.9,5402.3,839.6,12006.1,38892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VT,usa,2044,7885060.0,7518267.4,7142354.0,82448.9,5685081.2,82448.9,0.0,284343.7,0.05,0.075,0.15,81975.47,1406.3,24348.5,19999.4,79.8,81.5,400.4,141.5,2.3,30.74,0.01,14.0,0.0,44.75,33.29,0.01,15.62,0.0,48.93,28528908.2,1833186.1,0.0,0.0,0.0,48.6,6341045.0,0.0,0.0,1335266.3,0.0,38456.6,1276204.0,0.0,0.0,128446.7,428535.4,0.0,71071.7,18909833.8,62.0,9.1,0.0,0.0,0.0,325.4,1222.9,0.0,0.0,0.0,281.3,0.0,7.2,0.0,86.3,0.0,295.8,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WA,usa,2044,128050156.3,125951841.7,119654249.6,317513.8,121867676.9,23500.8,294013.0,1780801.0,0.05,0.075,0.172,73622.26,23845.1,0.0,0.0,18.9,60.3,543.6,248.5,2.0,30.82,0.01,13.51,0.0,44.34,33.4,0.01,14.96,0.0,48.37,107864105.6,4084164.7,0.0,0.0,0.0,0.0,4917734.9,0.0,91.4,88571289.8,0.0,182331.4,2635963.9,0.0,0.0,72190.6,1376010.1,224037.6,19564.4,9864891.4,49.1,41.9,0.0,0.0,0.0,1130.9,2635.6,0.0,124.8,0.0,22469.6,0.0,0.0,314.0,44.2,0.0,795.2,156.7,3768.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.99
WI,usa,2044,84040957.9,79430834.1,75459292.1,3938705.3,52026503.9,3938705.3,0.0,671418.7,0.05,0.0749,0.15,73747.33,18560.6,294899.9,3080.9,379.9,367.6,608.1,371.8,29.5,28.08,0.01,13.45,0.0,41.54,30.91,0.01,15.67,0.0,46.59,78445002.4,27404330.3,0.0,20238255.3,0.0,683.3,24887185.6,0.0,17070.9,1840270.5,0.0,675050.0,7524610.8,0.0,0.0,17339833.9,2539885.5,0.0,3382156.4,0.0,2650.2,115.4,4094.4,0.0,0.0,1788.6,5326.8,0.0,2144.5,0.0,333.3,0.0,163.9,0.0,8330.9,0.0,1998.5,10776.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WV,usa,2044,43073194.8,41858360.9,39765442.8,250098.2,24557723.4,250098.2,0.0,964735.7,0.05,0.0749,0.15,71980.15,8673.0,0.0,0.0,321.4,369.5,572.9,267.8,10.5,31.35,0.01,12.56,0.0,43.93,33.95,0.01,13.97,0.0,47.93,32893900.8,17300637.5,0.0,9120931.9,0.0,0.0,4243928.2,0.0,1222.6,2011830.8,0.0,0.0,9746139.3,0.0,0.0,6863701.3,690796.9,0.0,215349.8,0.0,159.8,0.0,9057.0,0.0,0.0,489.7,1290.3,0.0,1429.2,0.0,245.8,0.0,0.0,0.0,3446.7,0.0,2326.9,621.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WY,usa,2044,30914187.2,27157529.0,25799652.6,2732508.5,-21353388.0,2732508.5,0.0,1024149.4,0.05,0.075,0.1255,74994.43,4847.5,10650.7,359274.5,369.6,440.4,740.4,358.4,28.3,26.02,0.0,10.57,0.0,36.59,28.88,0.0,12.81,0.0,41.69,78871129.8,48510917.1,0.0,26975958.4,0.0,0.0,177160.0,0.0,2629.2,890642.9,0.0,0.0,48000226.7,0.0,0.0,334408.4,176282.0,0.0,2313822.4,0.0,2273.9,0.0,4945.7,0.0,0.0,110.8,94.0,0.0,150.0,0.0,307.6,0.0,0.0,0.0,155.0,0.0,10869.2,9686.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,usa,2046,109085271.5,107346568.3,101979239.9,496013.0,103798520.2,496013.0,0.0,1242690.2,0.05,0.0749,0.15,70528.17,24236.4,0.0,0.0,305.6,316.2,583.5,372.4,38.4,30.36,0.02,14.15,0.0,44.53,32.94,0.02,15.89,0.0,48.85,125920961.2,3548048.0,44223689.0,18885823.9,0.0,50.2,50476319.4,0.0,73477.9,8344210.3,0.0,28448.0,0.0,0.0,0.0,1918497.7,1629550.3,0.0,340894.5,0.0,315.8,6.4,3545.3,0.0,0.0,1057.9,13813.0,0.0,1405.0,0.0,3090.6,5525.4,22.3,0.0,866.8,0.0,0.0,2328.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR,usa,2046,79565320.6,76352222.1,72534611.1,2158305.9,74491195.2,2119395.4,38910.5,1054792.6,0.05,0.0749,0.146,73060.77,17257.2,0.0,0.0,339.9,249.0,581.0,410.4,17.7,28.39,0.01,13.55,0.0,41.95,30.92,0.01,15.47,0.0,46.41,53353447.4,1861026.9,14840519.2,10880109.4,0.0,432.2,20748549.1,0.0,4287.5,3067149.4,0.0,96562.4,0.0,0.0,0.0,560943.0,1300084.0,30669.2,1824142.3,0.0,1479.3,16.8,3468.6,0.0,0.0,822.1,7947.7,0.0,702.0,0.0,1354.9,1817.8,137.2,28.0,287.3,0.0,0.0,5917.4,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ,usa,2046,130976985.9,119142667.8,113185534.4,9508762.7,69112131.7,8809004.1,699758.6,2325555.5,0.0499,0.0748,0.135,79997.23,29555.3,2701245.3,17906.0,178.2,185.1,541.5,208.2,21.5,27.99,0.0,15.49,0.0,43.49,31.44,0.0,18.76,0.0,50.2,122604998.6,50030536.1,31750584.6,17969782.0,0.0,0.0,6254287.9,0.0,15828.0,8350372.1,0.0,189123.6,856647.7,0.0,0.0,43592244.9,5581643.6,556110.0,7488374.2,0.0,4493.8,28.2,3213.0,0.0,0.0,3108.9,10483.2,0.0,2049.1,0.0,2589.5,3937.0,0.0,216.3,16694.3,0.0,217.4,21237.0,2595.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,usa,2046,402939808.7,351644241.6,334062029.5,48532128.5,150004553.9,37914481.4,10617647.1,2763438.6,0.05,0.0749,0.1462,82769.42,81044.4,2608046.7,239409.3,79.3,113.1,404.4,105.3,28.5,30.2,0.0,14.43,1.65,46.28,34.56,0.0,18.24,1.75,54.55,376093726.4,201639687.6,0.0,0.0,0.0,189.4,75021874.8,0.0,112924.2,33415138.0,23791854.4,1536390.6,9589527.0,10460487.6,0.0,146237750.9,35351922.0,8397608.8,32178058.7,0.0,17678.7,284.6,0.0,0.0,0.0,20971.3,23344.7,0.0,8131.1,3316.5,10780.1,0.0,116.2,3911.9,54610.2,2235.2,3010.0,94410.1,46942.8,0.0,0.0,0.55,0.0,0.0,0.0,0.0,2.6,1.0
CO,usa,2046,90770991.4,86535656.9,82208874.1,3847123.5,42094746.2,2741536.7,1105586.8,388211.1,0.05,0.075,0.125,79960.64,17224.4,14168.5,83451.5,238.3,285.1,716.3,299.6,15.2,28.37,0.0,12.26,0.0,40.63,31.12,0.0,14.02,0.0,45.15,66539407.3,44440910.7,0.0,13678630.2,0.0,435.7,3293826.4,0.0,64266.9,1693855.7,0.0,129818.0,28713312.8,0.0,0.0,10994456.9,4733140.9,884986.5,2352677.1,0.0,1626.9,17.6,2571.9,0.0,0.0,2718.9,3293.6,0.0,2566.0,0.0,669.1,0.0,15.4,562.5,4332.9,0.0,7140.9,7850.0,6750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CT,usa,2046,38070023.0,37640140.8,35758133.7,338471.6,31686565.7,338471.6,0.0,91410.6,0.05,0.0749,0.15,91431.14,9738.5,0.0,0.0,285.7,245.1,396.8,105.6,8.5,33.02,0.01,18.69,0.08,51.79,35.79,0.01,20.95,0.08,56.84,30067416.1,5953575.1,0.0,0.0,0.0,619.3,23047170.4,0.0,21557.1,476310.0,0.0,277200.0,568907.7,0.0,0.0,3726664.6,1658002.8,0.0,290984.2,0.0,287.8,37.5,0.0,0.0,0.0,1172.4,5043.9,0.0,980.9,0.0,123.7,0.0,604.2,0.0,2125.8,0.0,159.3,840.8,0.0,0.0,0.3,0.44,0.0,0.0,0.0,0.0,0.0,0.0
DE,usa,2046,17117714.9,15529802.3,14753312.1,1309147.4,6125294.3,1309147.4,0.0,278765.2,0.05,0.0749,0.15,86593.34,4186.6,0.0,0.0,26.4,185.2,490.4,71.1,0.3,29.73,0.01,16.93,0.0,46.66,32.65,0.01,20.44,0.0,53.1,11285091.4,9404508.0,0.0,0.0,0.0,0.0,721137.1,0.0,0.0,0.0,0.0,31451.0,0.0,0.0,0.0,8712646.4,691861.5,0.0,1127995.3,0.0,819.6,7.0,410.0,0.0,0.0,462.1,1496.0,0.0,142.0,0.0,0.0,0.0,30.0,0.0,4030.3,0.0,0.0,4305.7,0.0,0.0,0.0,0.19,0.0,0.03,0.0,0.0,0.0,0.0
FL,usa,2046,337717834.6,308968480.1,293520056.2,27415460.2,168105456.3,27415460.2,0.0,1333894.4,0.05,0.0749,0.15,64205.43,70027.6,6866506.9,0.0,185.2,219.7,502.1,224.8,57.9,27.43,0.02,11.71,0.0,39.15,31.22,0.02,14.1,0.0,45.34,322574714.5,140863023.8,29062390.0,15939905.1,0.0,91189.5,110413996.2,0.0,670207.2,199676.9,0.0,1728739.0,0.0,0.0,0.0,126942628.3,13920395.4,0.0,23605586.7,0.0,14043.5,303.7,5447.0,0.0,0.0,10351.0,34719.3,0.0,7035.6,0.0,54.5,3626.0,1747.6,0.0,55729.4,0.0,0.0,65230.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA,usa,2046,200457318.5,188042079.8,178639975.8,10867461.5,147778429.3,6438748.7,4428712.8,1547777.2,0.05,0.0749,0.15,69898.24,42848.6,0.0,0.0,189.2,182.5,589.4,304.4,24.3,30.69,0.02,13.69,0.0,44.4,33.88,0.02,16.14,0.0,50.04,131961111.2,40263650.5,35087132.0,13249216.5,0.0,22533.9,28891689.9,0.0,28990.5,3382129.3,0.0,1969060.0,0.0,0.0,0.0,37999683.8,2263966.7,3530717.1,5535991.6,0.0,3278.0,287.1,7667.6,0.0,0.0,1465.8,10446.6,0.0,6519.4,0.0,2275.4,4502.0,788.0,1862.2,16249.0,0.0,0.0,16075.6,22346.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,usa,2046,63595391.8,58190111.0,55280605.4,4498183.2,-27674304.2,4498183.2,0.0,907097.7,0.05,0.0749,0.15,76591.14,13388.5,541002.6,1455552.1,174.0,223.4,692.2,276.1,18.5,22.69,0.0,14.28,0.0,36.97,25.31,0.0,17.09,0.0,42.42,109347842.1,85864415.0,0.0,17436634.6,0.0,0.0,965557.1,0.0,0.0,1180129.5,0.0,48742.4,68907017.3,0.0,0.0,15724487.1,1232910.7,0.0,3852363.4,0.0,4614.5,11.2,4247.4,0.0,0.0,827.5,1656.4,0.0,320.1,0.0,193.4,0.0,292.4,0.0,7227.0,0.0,18271.4,19424.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID,usa,2046,39532934.8,37284639.9,35420407.9,680393.9,29180832.9,680393.9,0.0,1567901.1,0.05,0.0749,0.1338,75199.34,8028.7,0.0,0.0,150.1,185.1,549.0,168.0,4.9,30.45,0.0,14.21,0.0,44.67,33.18,0.0,16.25,0.0,49.44,32941050.6,8103807.1,0.0,0.0,0.0,0.0,13623045.3,0.0,0.0,10376077.6,89268.0,174934.6,463135.6,0.0,0.0,6793156.2,847515.3,0.0,573918.1,0.0,615.6,26.6,0.0,0.0,0.0,542.5,3579.7,0.0,415.4,12.0,2818.1,0.0,0.0,0.0,3046.3,0.0,112.1,2846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,usa,2046,176595392.1,169784747.2,161295509.7,5573138.9,134847012.9,5573138.9,0.0,1237506.2,0.05,0.0749,0.15,80196.05,43517.0,17376.8,4130.0,275.3,293.4,606.0,372.0,43.0,29.83,0.0,16.51,0.0,46.35,32.52,0.0,19.04,0.0,51.57,157360613.6,34937734.2,35896015.0,21284137.2,0.0,2819.1,59838458.6,0.0,190654.9,121038.6,0.0,300050.7,6558805.3,0.0,0.0,23049655.0,5329274.1,0.0,4789705.2,0.0,3747.6,67.2,3828.1,0.0,0.0,3608.4,10740.4,0.0,9873.6,0.0,28.5,4538.0,165.3,0.0,11200.9,0.0,2153.1,14622.4,0.0,0.0,0.0,0.26,0.0,0.03,0.0,0.03,0.0,0.0
